price_usd,Name,ISD link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence
7.2,Los Vascos Chardonnay,https://www.i-d-s.com/dubai/los-vascos-chardonnay-ch3005.html,chile,/FR/en/los-vascos-chardonnay/w/23819?year=2023&amp;price_id=37184843,3.7,Chardonnay 2023,-,Chile,Colchagua Valley,99,56
40.6,"Errazuriz Don Maximiano Founders Reserve, Cabernet Sauvignon",https://www.i-d-s.com/dubai/errazuriz-don-maximiano-founders-reserve-cabernet-sauvignon-ch2026.html,chile,/FR/en/errazuriz-don-maximiano-founder-s-reserve/w/1977,4.4,Don Maximiano Founder's Reserve,-,Chile,Aconcagua Valley,21389,66
14.99,"Morandé, Chardonnay Gran Reserva",https://www.i-d-s.com/dubai/morand-chardonnay-gran-reserva-ch3000.html,chile,/FR/en/morande-gran-reserva-chardonnay/w/2291,3.8,Gran Reserva Chardonnay,-,Chile,Casablanca Valley,2064,51
5.65,Cono Sur Bicicleta Chardonnay ,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile,/FR/en/cono-sur-bicicleta-reserva-unoaked-chardonnay-central-valley/w/6467244?year=2023&amp;price_id=39047805,3.6,Bicicleta Reserva Unoaked Chardonnay 2023,-,Chile,Central Valley,860,59
13.4,Cono Sur Single Vineyard Chardonnay,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-chardonnay-ch1006.html,chile,/FR/en/cono-sur-single-vineyard-chardonnay/w/4348680,3.6,Single Vineyard Chardonnay,-,Chile,Casablanca Valley,1965,85
6.85,Cono Sur Bicicleta Sauvignon Blanc,https://www.i-d-s.com/dubai/cono-sur-bicicleta-sauvignon-blanc-ch1155.html,chile,/FR/en/cono-sur-bicicleta-sauvignon-blanc/w/2314150,3.5,Bicicleta Sauvignon Blanc,-,Chile,Central Valley,6035,85
9,"Casillero del Diablo, Chardonnay",https://www.i-d-s.com/dubai/casillero-del-diablo-chardonnay-ch1010.html,chile,/FR/en/casillero-del-diablo-chardonnay-reserva/w/1135140,3.5,Chardonnay (Reserva),-,Chile,Casablanca Valley,37323,38
9,"Casillero del Diablo, Sauvignon Blanc",https://www.i-d-s.com/dubai/casillero-del-diablo-sauvignon-blanc-ch1011.html,chile,/FR/en/casillero-del-diablo-sauvignon-blanc-reserva-casablanca-valley/w/1135203?price_id=38852353,3.4,Sauvignon Blanc (Reserva),-,Chile,Casablanca Valley,30749,48
6.65,Cono Sur Bicicleta Cabernet Sauvignon,https://www.i-d-s.com/dubai/cono-sur-bicicleta-cabernet-sauvignon-ch1154.html,chile,/FR/en/cono-sur-bicicleta-reserva-cabernet-sauvignon-central-valley/w/6410715,3.4,Bicicleta Reserva Cabernet Sauvignon,-,Chile,Central Valley,26750,77
9,Casillero del Diablo Shiraz Rosé,https://www.i-d-s.com/dubai/casillero-del-diablo-shiraz-ros-ch1012.html,chile,/FR/en/casillero-del-diablo-shiraz-reserva/w/1239713?year=2012&amp;price_id=6963586,3.4,Shiraz (Reserva) 2012,-,Chile,Central Valley,1738,34
7.65,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile,/FR/en/sierra-grande-cabernet-sauvignon/w/1536804,3.5,Cabernet Sauvignon,-,Chile,Central Valley,354,72
9,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile,/FR/en/casillero-del-diablo-cabernet-sauvignon-reserva-central-valley/w/1135067?price_id=23916491,3.5,Cabernet Sauvignon (Reserva),-,Chile,Central Valley,176846,53
6.6,Cono Sur Bicicleta Carménère,https://www.i-d-s.com/dubai/cono-sur-bicicleta-carm-n-re-ch1016.html,chile,/FR/en/cono-sur-bicicleta-reserva-carmenere-central-valley/w/6359331,3.6,Bicicleta Reserva Carmenère,-,Chile,Central Valley,24077,65
7.65,Sierra Grande Pinot Noir,https://www.i-d-s.com/dubai/sierra-grande-pinot-noir-ch1017.html,chile,/FR/en/sierra-grande-pinot-noir/w/2676563,3.6,Pinot Noir,-,Chile,Central Valley,498,59
19.7,"Morandé, Cabernet Sauvignon Gran Reserva",https://www.i-d-s.com/dubai/morand-cabernet-sauvignon-gran-reserva-ch1019.html,chile,/FR/en/morande-gran-reserva-cabernet-sauvignon/w/1711140,3.8,Gran Reserva Cabernet Sauvignon,-,Chile,Maipo Valley,8753,62
13.4,Cono Sur Single Vineyard Cabernet Sauvignon ,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-cabernet-sauvignon-ch1020.html,chile,/FR/en/cono-sur-single-vineyard-cabernet-sauvignon/w/3875243,3.7,Single Vineyard Cabernet Sauvignon,-,Chile,Maipo Valley,5220,87
6.85,Cono Sur Bicicleta Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-bicicleta-pinot-noir-ch1156.html,chile,/FR/en/cono-sur-bicicleta-pinot-noir-central-valley-red-wine-v-qaxus/w/6377012?price_id=28103490,3.3,Bicicleta Pinot Noir,-,Chile,Central Valley,35433,82
60,Cono Sur Ocio Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-ocio-pinot-noir-ch1021.html,chile,/FR/en/cono-sur-ocio-pinot-noir/w/4590?price_id=35396845,4.1,Ocio Pinot Noir,-,Chile,Casablanca Valley,4791,77
15.5,Mud House Pinot Noir,https://www.i-d-s.com/dubai/mud-house-pinot-noir-nz1060.html,new_zealand,/FR/en/mud-house-pinot-noir/w/1368835,3.6,Pinot Noir,-,New Zealand,Central Otago,9952,67
12.6,Mud House Sauvignon Blanc,https://www.i-d-s.com/dubai/mud-house-sauvignon-blanc-nz1061.html,new_zealand,/FR/en/mud-house-sauvignon-blanc/w/31464?year=2021&amp;price_id=33746914,4,Sauvignon Blanc 2021,-,New Zealand,Marlborough,4731,67
13.55,Oyster Bay Pinot Noir,https://www.i-d-s.com/dubai/oyster-bay-pinot-noir-nz1059.html,new_zealand,/FR/en/oyster-bay-pinot-noir/w/9526,3.6,Pinot Noir,-,New Zealand,Marlborough,18011,65
29.15,Trinity Hill `The Gimblett` Gimblett Gravels,https://www.i-d-s.com/dubai/trinity-hill-the-gimblett-gimblett-gravels-nz4023.html,new_zealand,/FR/en/trinity-hill-the-gimblett/w/17608,3.9,The Gimblett,-,New Zealand,Gimblett Gravels,1074,43
28,Kim Crawford Pinot Noir,https://www.i-d-s.com/dubai/kim-crawford-pinot-noir-nz2009.html,new_zealand,/FR/en/kim-crawford-pinot-noir/w/1704527?year=2021&amp;price_id=35478598,3.6,Pinot Noir 2021,-,New Zealand,Marlborough,210,53
18.25,Kim Crawford Sauvignon Blanc,https://www.i-d-s.com/dubai/kim-crawford-sauvignon-blanc-nz3002.html,new_zealand,/FR/en/kim-crawford-sauvignon-blanc/w/66534?year=2022&amp;price_id=35479844,3.9,Sauvignon Blanc 2022,-,New Zealand,Marlborough,4059,62
75,Ata Rangi Pinot Noir,https://www.i-d-s.com/dubai/ata-rangi-pinot-noir-nz4018.html,new_zealand,/FR/en/ata-rangi-pinot-noir/w/79604?year=2020&amp;price_id=39137460,4.2,Pinot Noir 2020,-,New Zealand,Martinborough,234,57
13.4,MOKO Black Sauvignon Blanc,https://www.i-d-s.com/dubai/moko-black-sauvignon-blanc-nz1000.html,new_zealand,/FR/en/ant-moore-moko-black-sauvignon-blanc/w/1558089,4,Moko Black Sauvignon Blanc,-,New Zealand,Marlborough,2063,100
13.55,Oyster Bay Chardonnay,https://www.i-d-s.com/dubai/oyster-bay-chardonnay-nz1004.html,new_zealand,/FR/en/oyster-bay-chardonnay/w/9528,3.6,Chardonnay,-,New Zealand,Marlborough,8437,65
13.55,Oyster Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/oyster-bay-sauvignon-blanc-nz1005.html,new_zealand,/FR/en/oyster-bay-sauvignon-blanc/w/9530,3.9,Sauvignon Blanc,-,New Zealand,Marlborough,76828,73
15.4,Villa Maria Private Bin East Coast Chardonnay,https://www.i-d-s.com/dubai/villa-maria-private-bin-east-coast-chardonnay-nz1007.html,new_zealand,/FR/en/villa-maria-auckland-private-bin-east-coast-chardonnay/w/23998,3.5,Private Bin East Coast Chardonnay,-,New Zealand,Gisborne,2371,85
33.05,Cloudy Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/cloudy-bay-sauvignon-blanc-nz1006.html,new_zealand,/FR/en/cloudy-bay-sauvignon-blanc/w/18978?year=2024&amp;price_id=38141802,4.1,Sauvignon Blanc 2024,-,New Zealand,Marlborough,1305,65
18.4,Greywacke Sauvignon Blanc,https://www.i-d-s.com/dubai/greywacke-sauvignon-blanc-nz4008.html,new_zealand,/FR/en/greywacke-kevin-judd-sauvignon-blanc/w/1128346?year=2023&amp;price_id=38158263,4.1,Sauvignon Blanc 2023,-,New Zealand,Marlborough,1547,67
17.99,Framingham Marlborough Classic Riesling,https://www.i-d-s.com/dubai/framingham-marlborough-classic-riesling-nz4005.html,new_zealand,/FR/en/framingham-classic-riesling/w/1123126?year=2023&amp;price_id=39049516,3.9,Classic Riesling 2023,-,New Zealand,Marlborough,80,53
17.99,Framingham Marlborough Pinot Gris,https://www.i-d-s.com/dubai/framingham-marlborough-pinot-gris-nz4006.html,new_zealand,/FR/en/framingham-pinot-gris/w/2120135,3.8,Pinot Gris,-,New Zealand,Marlborough,471,47
17.25,Tinpot Hut Pinot Gris,https://www.i-d-s.com/dubai/tinpot-hut-pinot-gris-nz4002.html,new_zealand,/FR/en/tinpot-hut-pinot-gris/w/1179749,3.7,Pinot Gris,-,New Zealand,Marlborough,209,65
18.25,Tinpot Hut Sauvignon Blanc,https://www.i-d-s.com/dubai/tinpot-hut-sauvignon-blanc-nz4003.html,new_zealand,/FR/en/tinpot-hut-sauvignon-blanc/w/1183594,4,Sauvignon Blanc,-,New Zealand,Marlborough,3921,73
30,Greywacke Pinot Gris,https://www.i-d-s.com/dubai/greywacke-pinot-gris-nz4009.html,new_zealand,/FR/en/greywacke-kevin-judd-pinot-gris/w/1130872?year=2020&amp;price_id=32095180,4.1,Pinot Gris 2020,-,New Zealand,Marlborough,38,57
42.45,Greywacke Chardonnay,https://www.i-d-s.com/dubai/greywacke-chardonnay-nz4011.html,new_zealand,/FR/en/greywacke-kevin-judd-chardonnay/w/1130871?year=2022&amp;price_id=37450284,4.1,Chardonnay 2022,-,New Zealand,Marlborough,91,57
23.9,Tinpot Hut Pinot Noir,https://www.i-d-s.com/dubai/tinpot-hut-pinot-noir-nz4014.html,new_zealand,/FR/en/tinpot-hut-pinot-noir/w/1435462,3.6,Pinot Noir,-,New Zealand,Marlborough,853,65
36.6,Ata Rangi `Crimson' Pinot Noir,https://www.i-d-s.com/dubai/ata-rangi-crimson-pinot-noir-nz4016.html,new_zealand,/FR/en/ata-rangi-crimson-pinot-noir/w/79607?price_id=39049995,3.7,Crimson Pinot Noir,-,New Zealand,Martinborough,4823,75
59,"Burn Cottage Vineyard, Pinot Noir Central Otago",https://www.i-d-s.com/dubai/burn-cottage-vineyard-pinot-noir-central-otago-nz4025.html,new_zealand,/FR/en/burn-cottage-burn-cottage-vineyard-pinot-noir/w/1759418?year=2020&amp;price_id=36466077,4.2,Burn Cottage Vineyard Pinot Noir 2020,-,New Zealand,Central Otago,152,79
19.75,"Trinity Hill, Hawks Bay Chardonay",https://www.i-d-s.com/dubai/trinity-hill-hawkes-bay-chardonnay-nz1030.html,new_zealand,/FR/en/trinity-hill-chardonnay/w/17609,3.7,Chardonnay,-,New Zealand,Hawke's Bay,601,42
15.8,Matua Valley Sauvignon Blanc,https://www.i-d-s.com/dubai/matua-valley-sauvignon-blanc-nz1001.html,new_zealand,/FR/en/matua-valley-single-vineyard-sauvignon-blanc/w/2112607,4,Single Vineyard Sauvignon Blanc,-,New Zealand,Awatere Valley,323,68
15.99,"The Trinity, Trinity Hill, Hawkes Bay",https://www.i-d-s.com/dubai/the-trinity-trinity-hill-hawkes-bay-nz1003.html,new_zealand,/FR/en/trinity-hill-the-trinity/w/2015867,3.6,The Trinity,-,New Zealand,Hawke's Bay,713,46
16.5,Villa Maria Private Bin Sauvignon Blanc,https://www.i-d-s.com/dubai/villa-maria-private-bin-sauvignon-blanc-nz1009.html,new_zealand,/FR/en/villa-maria-auckland-private-bin-sauvignon-blanc/w/39034?year=2023&amp;price_id=39286003,4.1,Private Bin Sauvignon Blanc 2023,-,New Zealand,Marlborough,3695,76
16.75,Villa Maria Blush Sauvignon Blanc Rosé,https://www.i-d-s.com/dubai/villa-maria-blush-sauvignon-blanc-rose-nz1010.html,new_zealand,/FR/en/villa-maria-auckland-private-bin-sauvignon-blanc/w/39034?year=2023&amp;price_id=39286003,4.1,Private Bin Sauvignon Blanc 2023,-,New Zealand,Marlborough,3695,63
15.6,Matua Valley Pinot Noir,https://www.i-d-s.com/dubai/matua-valley-pinot-noir-nz1013.html,new_zealand,/FR/en/matua-valley-waikoukou-valley-old-north-road-pinot-noir/w/63514,3.2,Waikoukou Valley Old North Road Pinot Noir,-,Australia,Wine of Australia,155,62
13.55,Oyster Bay Merlot,https://www.i-d-s.com/dubai/oyster-bay-merlot-nz1014.html,new_zealand,/FR/en/oyster-bay-merlot/w/1235018,3.6,Merlot,-,New Zealand,Hawke's Bay,8870,52
20.35,Villa Maria Private Bin Pinot Noir,https://www.i-d-s.com/dubai/villa-maria-private-bin-pinot-noir-nz1015.html,new_zealand,/FR/en/villa-maria-auckland-private-bin-pinot-noir/w/24016,3.5,Private Bin Pinot Noir,-,New Zealand,Marlborough,8481,79
15.25,Oyster Bay Sparkling Cuvée Brut,https://www.i-d-s.com/dubai/oyster-bay-sparkling-cuv-e-brut-sw1030.html,new_zealand,/FR/en/oyster-bay-sparkling-cuvee-brut/w/1662216,3.6,Sparkling Cuvée Brut N.V.,-,New Zealand,Marlborough,2761,71
14.3,Ken Forrester Reserve Old Vines Chenin Blanc,https://www.i-d-s.com/dubai/ken-forrester-reserve-old-vines-chenin-blanc-za1045.html,south_africa,/FR/en/ken-forrester-old-vine-reserve-chenin-blanc/w/1384863?year=2022&amp;price_id=34960817,4,Old Vine Reserve Chenin Blanc 2022,-,South Africa,Stellenbosch,670,59
8.5,Ken Forrester Petit Sauvignon Blanc,https://www.i-d-s.com/dubai/ken-forrester-petit-sauvignon-blanc-za1044.html,south_africa,/FR/en/ken-forrester-petit-sauvignon-blanc/w/1923460,3.5,Petit Sauvignon Blanc,-,South Africa,Stellenbosch,745,75
45.95,Ken Forrester The Gypsy (Grenache/Syrah) ,https://www.i-d-s.com/dubai/ken-forrester-the-gypsy-grenache-syrah-za1047.html,south_africa,/FR/en/ken-forrester-the-legacy-special-reserve-syrah-grenache/w/11359400,4.2,The Legacy Special Reserve Syrah - Grenache,-,South Africa,Stellenbosch,1678,48
8.5,Ken Forrester Petit Rosé,https://www.i-d-s.com/dubai/ken-forrester-petit-ros-za1046.html,south_africa,/FR/en/ken-forrester-petit-rose/w/1314184,3.5,Petit Rosé,-,South Africa,Stellenbosch,579,59
76.05,Drostdy Hof Claret Select,https://www.i-d-s.com/dubai/drostdy-hof-claret-select-wb1005.html,south_africa,/FR/en/drostdy-hof-claret-select/w/1127049,3.1,Claret Select,-,South Africa,Coastal Region,879,68
14.84,Backsberg Pumphouse Shiraz,https://www.i-d-s.com/dubai/backsberg-pumphouse-shiraz-za3013.html,south_africa,/FR/en/backsberg-pumphouse-shiraz/w/16265,3.9,Pumphouse Shiraz,-,South Africa,Paarl,1623,76
7.75,Nederburg Cuvée Brut,https://www.i-d-s.com/dubai/nederburg-cuv-e-brut-sw1023.html,south_africa,/FR/en/nederburg-estate-premiere-cuvee-sparkling-brut/w/1200677,3.3,Première Cuvée Sparkling Brut,-,South Africa,Coastal Region,1387,53
15.2,Pongrácz Brut,https://www.i-d-s.com/dubai/pongr-cz-brut-sw1024.html,south_africa,/FR/en/pongracz-methode-cap-classique-brut/w/1166928?price_id=23087704,3.7,Méthode Cap Classique Brut N.V.,-,South Africa,Western Cape,11641,32
15.05,Pongrácz Methode Cap Classique Rosé,https://www.i-d-s.com/dubai/pongr-cz-methode-cap-classique-ros-sw1025.html,south_africa,/FR/en/pongracz-methode-cap-classique-rose/w/1252315,3.7,Méthode Cap Classique Rosé N.V.,-,South Africa,Western Cape,3330,76
5.25,Zonnebloem Chardonnay,https://www.i-d-s.com/dubai/zonnebloem-chardonnay-za2022.html,south_africa,/FR/en/distell-chardonnay/w/23911,3.4,Chardonnay,-,South Africa,Stellenbosch,2054,65
31.99,"Mullineux Syrah, Swartland, 2018",https://www.i-d-s.com/dubai/mullineux-syrah-swartland-2018-za1074.html,south_africa,/FR/en/mullineux-syrah/w/1141968?year=2018,4,Syrah 2018,-,South Africa,Swartland,636,48
12.25,Lanzerac Sauvignon Blanc,https://www.i-d-s.com/dubai/lanzerac-sauvignon-blanc-za1076.html,south_africa,/FR/en/lanzerac-sauvignon-blanc/w/1123140,3.7,Sauvignon Blanc,-,South Africa,Stellenbosch,1414,77
12.65,Lanzerac Chardonnay,https://www.i-d-s.com/dubai/lanzerac-chardonnay-za1075.html,south_africa,/FR/en/lanzerac-chardonnay/w/1123143,3.9,Chardonnay,-,South Africa,Stellenbosch,5110,69
13.99,"Lievland Bush Vine, Pinotage",https://www.i-d-s.com/dubai/lievland-bush-vine-pinotage-za4067.html,south_africa,/FR/en/lievland-vineyards-bushvine-pinotage/w/6673038?year=2023&amp;price_id=39244165,3.8,Bushvine Pinotage 2023,-,South Africa,Paarl,30,68
16.1,Ernie Els Big Easy Rosé,https://www.i-d-s.com/dubai/ernie-els-big-easy-ros-za2015.html,south_africa,/FR/en/ernie-els-big-easy-rose/w/2024518?price_id=32623502,3.6,Big Easy Rosé,-,South Africa,Stellenbosch,390,72
14.99,Waterkloof Seriously Cool Cinsault,https://www.i-d-s.com/dubai/waterkloof-seriously-cool-cinsault-za2029.html,south_africa,/FR/en/waterkloof-circumstance-seriously-cool-cinsault/w/1964997?year=2022&amp;price_id=38700480,3.7,Circumstance Seriously Cool Cinsault 2022,-,South Africa,Stellenbosch,49,69
77.15,Drostdy Hof Premium Grand Cru,https://www.i-d-s.com/dubai/drostdy-hof-premium-grand-cru-wb1001.html,south_africa,/FR/en/drostdy-hof-share-the-moment-premier-grand-cru/w/7712266,3.2,Share the Moment Premier Grand Cru,-,South Africa,Stellenbosch,121,63
9.75,Mooiplaas The Coco Merlot,https://www.i-d-s.com/dubai/mooiplaas-the-coco-merlot-za1015.html,south_africa,/FR/en/mooiplaas-the-coco-chocolate-merlot/w/1162026,3.8,The Coco Chocolate Merlot,-,South Africa,Stellenbosch,2851,60
7,KWV Chardonnay,https://www.i-d-s.com/dubai/kwv-chardonnay-za1010.html,south_africa,/FR/en/kwv-classic-collection-chardonnay/w/1203551,3.4,Classic Collection Chardonnay,-,South Africa,Western Cape,3070,51
12,Lanzerac Pinotage Rosé,https://www.i-d-s.com/dubai/lanzerac-pinotage-rose-za1064.html,south_africa,/FR/en/lanzerac-pinotage-rose-stellenbosch/w/6200392,3.9,Pinotage Rosé,-,South Africa,Stellenbosch,945,74
19.1,Lanzerac Pinotage,https://www.i-d-s.com/dubai/lanzerac-pinotage-za1050.html,south_africa,/FR/en/lanzerac-pinotage/w/1123168,4.1,Pinotage,-,South Africa,Stellenbosch,6908,64
65.1,Lanzerac Pionier Pinotage,https://www.i-d-s.com/dubai/lanzerac-pionier-pinotage-za1051.html,south_africa,/FR/en/lanzerac-pionier-pinotage/w/1123166?price_id=35391076,4.4,Pionier Pinotage,-,South Africa,Stellenbosch,1936,78
16,Mooiplaas Pinotage,https://www.i-d-s.com/dubai/mooiplaas-pinotage-za1053.html,south_africa,/FR/en/mooiplaas-the-bean-coffee-pinotage/w/1136515?price_id=39272276,3.8,The Bean Coffee Pinotage,-,South Africa,Stellenbosch,4742,48
8.65,Nederburg The Winemaster's Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-sauvignon-blanc-za1003.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-sauvignon-blanc-coastal-region/w/1548031,3.5,The Winemaster's Sauvignon Blanc,-,South Africa,Coastal Region,5159,86
8.65,Nederburg The Winemaster's Chardonnay,https://www.i-d-s.com/dubai/nederburg-the-winemaster-chardonnay-za1004.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-chardonnay-coastal-region/w/57024,3.4,The Winemaster's Chardonnay,-,South Africa,Coastal Region,4622,84
9.5,Mooiplaas The Peach Chenin Blanc,https://www.i-d-s.com/dubai/mooiplaas-the-peach-white-blend-za1008.html,south_africa,/FR/en/mooiplaas-the-peach-the-collection-chenin-blanc/w/13306819,-,The Peach The Collection Chenin Blanc,-,South Africa,Stellenbosch,-,64
7,KWV Chenin Blanc,https://www.i-d-s.com/dubai/kwv-chenin-blanc-za1012.html,south_africa,/FR/en/kwv-classic-collection-chenin-blanc/w/1433324,3.5,Classic Collection Chenin Blanc,-,South Africa,Western Cape,3362,55
16.15,Mooiplaas Cabernet Sauvignon,https://www.i-d-s.com/dubai/mooiplaas-cabernet-sauvignon-za1017.html,south_africa,/FR/en/mooiplaas-cabernet-sauvignon/w/1136612?price_id=37532834,3.8,Cabernet Sauvignon,-,South Africa,Stellenbosch,768,78
39,Boekenhouskloof The Chocolate Block,https://www.i-d-s.com/dubai/boekenhouskloof-the-chocolate-block-za1020.html,south_africa,/FR/en/boekenhoutskloof-the-chocolate-block/w/1128252?year=2023&amp;price_id=39245196,4,The Chocolate Block 2023,-,South Africa,Franschhoek,297,64
7.15,KWV Cabernet Sauvignon,https://www.i-d-s.com/dubai/kwv-cabernet-sauvignon-za1025.html,south_africa,/FR/en/kwv-classic-collection-cabernet-sauvignon/w/1131158,3.5,Classic Collection Cabernet Sauvignon,-,South Africa,Western Cape,6852,64
7.15,KWV Pinotage,https://www.i-d-s.com/dubai/kwv-pinotage-za1026.html,south_africa,/FR/en/kwv-classic-collection-pinotage/w/1306520?year=2022&amp;price_id=35349971,3.7,Classic Collection Pinotage 2022,-,South Africa,Western Cape,132,41
9.1,Nederburg The Winemaster's Pinotage,https://www.i-d-s.com/dubai/nederburg-pinotage-za1027.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-pinotage-coastal-region/w/1644079,3.7,The Winemaster's Pinotage,-,South Africa,Coastal Region,18497,83
10.05,Nederburg The Winemaster's Cabernet Sauvignon,https://www.i-d-s.com/dubai/nederburg-cabernet-sauvignon-za1028.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-cabernet-sauvignon-coastal-region/w/1610629,3.5,The Winemaster's Cabernet Sauvignon,-,South Africa,Coastal Region,13241,88
10.05,Nederburg The Winemaster's Shiraz,https://www.i-d-s.com/dubai/nederburg-shiraz-za1029.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-shiraz/w/1539000,3.5,The Winemaster's Shiraz,-,South Africa,Coastal Region,8036,82
9.25,Nederburg Winemasters Merlot,https://www.i-d-s.com/dubai/nederburg-merlot-za1030.html,south_africa,/FR/en/nederburg-estate-the-winemaster-s-merlot-coastal-region/w/1597395,3.4,The Winemaster's Merlot,-,South Africa,Coastal Region,3794,78
16.25,Nederburg Private Collection Cabernet Sauvignon,https://www.i-d-s.com/dubai/nederburg-private-collection-cabernet-sauvignon-za1031.html,south_africa,/FR/en/nederburg-estate-private-collection-cabernet-sauvignon-q506b8/w/6320372,3.7,Private Collection Cabernet Sauvignon,-,South Africa,Western Cape,172,88
16.25,Nederburg Private Collection Shiraz,https://www.i-d-s.com/dubai/nederburg-private-collection-shiraz-za1032.html,south_africa,/FR/en/nederburg-estate-private-collection-shiraz/w/6872567,3.8,Private Collection Shiraz,-,South Africa,Western Cape,356,83
27.95,"Henners Brut, Sussex, US Label",https://www.i-d-s.com/dubai/henners-brut-sussex-us-label-sw1077.html,uk,/FR/en/henners-maypole-brut/w/11293031,4.1,Maypole Brut,-,United Kingdom,East Sussex,54,29
27.99,"Rathfinny Wine Estate, Rosé Brut",https://www.i-d-s.com/dubai/rathfinny-wine-estate-ros-brut-sw1039.html,uk,/FR/en/bolney-wine-estate-cuvee-rose-brut/w/1490698,4,Cuvée Rosé Brut,-,United Kingdom,Sussex,363,47
27.85,"Henners Brut Rosé , English Sparkling Wine",https://www.i-d-s.com/dubai/henners-brut-ros-english-sparkling-wine-sw2034.html,uk,/FR/en/tesco-english-sparkling-rose-brut/w/5040014,3.8,English Sparkling Rosé Brut,-,United Kingdom,Kent,275,52
24.99,Rathfinny Sparkling Brut,https://www.i-d-s.com/dubai/rathfinny-sparkling-brut-sw4061.html,uk,/FR/en/jacob-s-creek-brut-cuvee-chardonnay-pinot-noir-sparkling/w/2723,3.4,Brut Cuvée Chardonnay - Pinot Noir Sparkling N.V.,-,Australia,South Eastern Australia,5911,47
56.99,Nyetimber Blanc de Blancs,https://www.i-d-s.com/dubai/nyetimber-blanc-de-blancs-sw4058.html,uk,/FR/en/nyetimber-blanc-de-blancs-brut/w/13268,4.2,Blanc de Blancs Brut,-,United Kingdom,Sussex,3103,67
38.9,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,uk,-,-,-,-,-,-,-,0
49,Nyetimber Rosé,https://www.i-d-s.com/dubai/nyetimber-ros-sw4057.html,uk,/FR/en/nyetimber-brut-rose/w/1700209?price_id=31807086,4.1,Brut Rosé N.V.,-,United Kingdom,Sussex,2361,50
27.35,Bolney Winemaker’s Edition Red,https://www.i-d-s.com/dubai/bolney-winemaker-s-edition-red-gb3006.html,uk,/FR/en/hernando-cortes-mission-napa-valley-winemakers-edition-red-blend/w/2260700,3.9,Winemakers Edition Red Blend,-,United States,Napa Valley,60,76
26.6,Sharpham Estate Little Bee Wild Ferment Pinot Gris,https://www.i-d-s.com/dubai/sharpham-estate-little-bee-wild-ferment-pinot-gris-gb1006.html,uk,/FR/en/sharpham-estate-little-bee-wild-ferment-pinot-gris/w/11054940,3.8,Little Bee Wild Ferment Pinot Gris,-,United Kingdom,Devon,70,81
38.3,Bolney Bubbly Sparkling,https://www.i-d-s.com/dubai/bolney-bubbly-sparkling-sw1037.html,uk,/FR/en/bolney-wine-estate-bolney-bubbly-brut/w/1796642,3.9,Bolney Bubbly Brut N.V.,-,United Kingdom,Sussex,662,70
32.99,"Henners Brut, Sussex",https://www.i-d-s.com/dubai/henners-brut-sussex-sw3002.html,uk,/FR/en/henners-maypole-brut/w/11293031,4.1,Maypole Brut,-,United Kingdom,East Sussex,54,38
15.45,"Rathfinny Cradle Valley, Pinot Blanc",https://www.i-d-s.com/dubai/rathfinny-cradle-valley-pinot-blanc-gb1005.html,uk,/FR/en/rathfinny-cradle-valley-pinot-blanc-chardonnay/w/4572231,3.9,Cradle Valley Pinot Blanc - Chardonnay,-,United Kingdom,Sussex,35,68
29.99,Litmus Red Pinot 2018,https://www.i-d-s.com/dubai/litmus-red-pinot-2018-gb4003.html,uk,/FR/en/litmus-wines-red-pinot/w/1974755?year=2018,3.7,Red Pinot 2018,-,United Kingdom,Surrey,-,80
19.5,Domaine Ste Michelle Brut,https://www.i-d-s.com/dubai/domaine-ste-michelle-brut-sw1031.html,usa,/FR/en/domaine-ste-michelle-brut/w/88242,3.6,Brut N.V.,-,United States,Columbia Valley,5658,24
24.9,Cakebread Cellars Chardonnay,https://www.i-d-s.com/dubai/cakebread-cellars-chardonnay-us2027.html,usa,/FR/en/josh-cellars-chardonnay/w/2331568,3.6,Chardonnay,-,United States,California,14697,53
35,Heitz Cellar Cabernet Sauvignon,https://www.i-d-s.com/dubai/heitz-cellar-cabernet-sauvignon-us2053.html,usa,/FR/en/heitz-cabernet-sauvignon/w/83225?price_id=39325115,4.2,Cabernet Sauvignon,-,United States,Napa Valley,26898,73
