,Unnamed: 0,0,1,2,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,ratio
91,7,194.10,Perrier-Jouët Belle Epoque,https://www.i-d-s.com/dubai/perrier-jou-t-belle-epoque-cp1004.html,france,https://www.vivino.com/FR/en/wines/1517638,4.5,Perrier-Jouët Belle Epoque Brut Champagne 0,196.18,france,champagne,24399,4
92,8,51.75,Mumm Cordon Rouge Brut,https://www.i-d-s.com/dubai/mumm-cordon-rouge-brut-cp1008.html,france,https://www.vivino.com/FR/en/wines/1469170,3.9,G.H. Mumm (Cordon Rouge) Brut Champagne 0,37.70,france,champagne,36610,4
93,9,67.25,Moët &amp; Chandon Grand Vintage Blanc,https://www.i-d-s.com/dubai/mo-t-chandon-grand-vintage-blanc-cp2004.html,france,https://www.vivino.com/FR/en/wines/1779921,4.2,Moët \u0026 Chandon Grand Vintage Brut Champagne 0,64.00,france,champagne,18639,4
94,10,16.70,Les Alexandrins Cotes du Rhone Rouge 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-rouge-terrasses-de-l-eridan-fr1168.html,france,https://www.vivino.com/FR/en/wines/154121895,3.6,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Rouge 0,—,france,cotes-du-rhone,703,3
95,11,25.60,Remoissenet Père &amp; Fils Bourgogne Blanc,https://www.i-d-s.com/dubai/remoissenet-bourgogne-blanc-fr1200.html,france,https://www.vivino.com/FR/en/wines/1868450,3.9,Remoissenet Père \u0026 Fils Bourgogne Renommée Blanc 0,—,france,bourgogne,2367,10
96,0,46.20,"Chateau Marzy, Pomerol",https://www.i-d-s.com/dubai/chateau-marzy-pomerol-fr1234.html,france,https://www.vivino.com/FR/en/wines/4184852,4.1,Château Marzy Pomerol 0,29.90,france,pomerol,4186,7
97,1,20.05,"""La Côte Sauvage"" Cairanne",https://www.i-d-s.com/dubai/la-c-te-sauvage-cairanne-fr1239.html,france,https://www.vivino.com/FR/en/wines/2210035,4.1,Boutinot La Côte Sauvage Cairanne 0,—,france,cotes-du-rhone-villages-cairanne,4314,5
98,2,28.40,Domaine Henry Pellé Menetou-Salon Morogues,https://www.i-d-s.com/dubai/domaine-henry-pell-menetou-salon-morogues-fr4023.html,france,https://www.vivino.com/FR/en/wines/3714051,3.9,Henry Pellé Menetou-Salon Morogues Blanc 0,19.13,france,menetou-salon,4765,4
99,3,"4,385.50","2009 Château Baron Pichon Longueville, 2ème Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2009-ch-teau-baron-pichon-longueville-2-me-cru-class-pauillac-fw1020.html,france,https://www.vivino.com/FR/en/wines/1491165,4.4,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 0,229.12,france,pauillac,44835,2
100,4,"1,811.25","2011 Château Pontet Canet, 5ème Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2011-ch-teau-pontet-canet-5-me-cru-class-pauillac-fw1033.html,france,https://www.vivino.com/FR/en/wines/1682569,4.4,Château Pontet-Canet Pauillac (Grand Cru Classé) 0,—,france,pauillac,55771,0
101,5,22.10,Château De Coulaine Chinon Rouge,https://www.i-d-s.com/dubai/ch-teau-de-coulaine-chinon-rouge-fr4037.html,france,https://www.vivino.com/FR/en/wines/2754509,4.0,Château de la Grille Chinon Rouge 0,23.50,france,chinon,3094,5
102,6,511.90,"2015 Château Corbin, Saint-Emilion",https://www.i-d-s.com/dubai/2015-ch-teau-corbin-st-emilion-fw1152.html,france,https://www.vivino.com/FR/en/wines/1545587,4.0,Château Grand Corbin-Despagne Saint-Émilion Grand Cru (Grand Cru Classé) 0,—,france,st-emilion-grand-cru,8747,3
103,7,"3,083.15","2010 Château Rauzan Ségla, 2ème Cru Classé, Margaux",https://www.i-d-s.com/dubai/2010-ch-teau-rauzan-s-gla-2-me-cru-class-margaux-fw1007.html,france,https://www.vivino.com/FR/en/wines/1491992,4.3,Château Rauzan-Ségla Margaux (Grand Cru Classé) 0,—,france,margaux,23381,4
104,8,28.45,Louis Latour Pinot Noir,https://www.i-d-s.com/dubai/louis-latour-pinot-noir-fr4175.html,france,https://www.vivino.com/FR/en/wines/1470344,3.7,Louis Latour Bourgogne Pinot Noir 0,26.40,france,bourgogne,25642,0
105,9,56.75,"Jean-Marc Brocard Chablis Grand Cru ""Valmur""",https://www.i-d-s.com/dubai/jean-marc-brocard-chablis-grand-cru-valmur-fr4188.html,france,https://www.vivino.com/FR/en/wines/4722043,4.2,Jean-Marc Brocard Chablis Grand Cru 'Valmur' 0,—,france,chablis-grand-cru-valmur,279,0
106,10,67.75,"Jean-Marc Brocard Chablis Grand Cru ""Les Preuses""",https://www.i-d-s.com/dubai/jean-marc-brocard-chablis-grand-cru-les-preuses-fr4189.html,france,https://www.vivino.com/FR/en/wines/4722042,4.3,Jean-Marc Brocard Chablis Grand Cru 'Les Preuses' 0,—,france,chablis-grand-cru-preuses,347,0
107,11,75.40,"Domaine Laroche, Chablis Grand Cru `Les Blanchots`",https://www.i-d-s.com/dubai/domaine-laroche-chablis-grand-cru-les-blanchots-fr4190.html,france,https://www.vivino.com/FR/en/wines/2846776,4.3,Domaine Laroche Chablis Grand Cru Les Blanchots ‘La Réserve de L’Obédience’ 0,—,france,chablis-grand-cru-blanchot,2296,2
108,0,115.00,Louis Latour Meursault,https://www.i-d-s.com/dubai/louis-latour-meursault-fr4193.html,france,https://www.vivino.com/FR/en/wines/1470304,4.2,Louis Latour Meursault-Blagny Premier Cru Château de Blagny 0,97.37,france,meursault-1er-cru-blagny,3504,3
109,1,44.00,Louis Latour Côte De Beaune Villages,https://www.i-d-s.com/dubai/louis-latour-c-te-de-beaune-villages-fr4204.html,france,https://www.vivino.com/FR/en/wines/1469234,3.7,Louis Latour Côte de Beaune-Villages 0,—,france,cte-de-beaune-villages,2153,5
110,2,170.55,"Remoissenet Père &amp; Fils Chambolle-Musigny Premier Cru ""Aux Echanges""",https://www.i-d-s.com/dubai/remoissenet-p-re-fils-chambolle-musigny-premier-cru-aux-echanges-fr4224.html,france,https://www.vivino.com/FR/en/wines/43996478,4.4,Remoissenet Père \u0026 Fils Chambolle-Musigny Premier Cru Les Echanges 0,—,france,chambolle-musigny-premier-cru,182,3
111,3,16.45,"Collin Bourisset Morgon ""L'Authentique"" Vieilles Vignes, Côte Du Py",https://www.i-d-s.com/dubai/collin-bourisset-morgon-l-authentique-vieilles-vignes-c-te-du-py-fr4234.html,france,https://www.vivino.com/FR/en/wines/21291652,3.6,Jacques Depagneux Vieilles Vignes Morgon 'Côte du Py' 0,—,france,morgon,771,0
112,4,44.05,Cave De Tain 'Les Arènes Sauvages'&nbsp;Cornas,https://www.i-d-s.com/dubai/cave-de-tain-les-ar-nes-sauvages-cornas-fr4253.html,france,https://www.vivino.com/FR/en/wines/4432867,4.1,Cave de Tain Arènes Sauvages Cornas Rouge 0,41.00,france,cornas,1090,4
113,5,18.99,Château De Plaisance Coteaux De Layon 1Er Cru Chaume,https://www.i-d-s.com/dubai/ch-teau-de-plaisance-coteaux-de-layon-1er-cru-chaume-fr4021.html,france,https://www.vivino.com/FR/en/wines/1736843,4.3,Château de Plaisance Les Zerzilles Coteaux du Layon 1er Cru Chaume 0,—,france,coteaux-du-layon-chaume,133,3
114,6,29.25,"Chateau Feret Lambert Bordeaux Superieur, Magnum (1.5L)",https://www.i-d-s.com/dubai/chateau-feret-lambert-bordeaux-superieur-magnum-1-5l-fr1182.html,france,https://www.vivino.com/FR/en/wines/2337290,3.7,Château Féret-Lambert Costes du Château Féret-Lambert Bordeaux Supérieur 0,—,france,bordeaux-superieur,1227,0
115,7,78.85,Beau Joie Brut Champagne ,https://www.i-d-s.com/dubai/beau-joie-brut-champagne-cp1028.html,france,https://www.vivino.com/FR/en/wines/1882223,4.2,Beau Joie Brut Champagne (Special Cuvée) 0,—,france,champagne,1536,0
116,8,34.55,Paul Jaboulet Aine “Les Jalets” Crozes Hermitage “Blanc”,https://www.i-d-s.com/dubai/paul-jaboulet-aine-les-jalets-crozes-hermitage-blanc-fr1159.html,france,https://www.vivino.com/FR/en/wines/3429091,3.7,Paul Jaboulet Aîné Crozes Hermitage Les Jalets Blanc 0,—,france,crozes-hermitage,1810,0
117,9,17.65,Les Alexandrins Cotes du Rhone Blanc 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-blanc-terrasses-de-l-eridan-fr1167.html,france,https://www.vivino.com/FR/en/wines/155877166,3.7,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Blanc 0,—,france,cotes-du-rhone,231,0
118,10,22.85,Maison Antoine Geoffroy Macon Rouge ,https://www.i-d-s.com/dubai/macon-rouge-maison-antoine-geoffroy-fr1187.html,france,https://www.vivino.com/FR/en/wines/15983302,3.9,La Maison Romane Château de Berzé Rouge 0,—,france,macon,360,0
119,11,18.75,"La Chablisienne, “Pas Si Petit” Petit Chablis",https://www.i-d-s.com/dubai/la-chablisienne-pas-si-petit-petit-chablis-fr1120.html,france,https://www.vivino.com/FR/en/wines/1942914,3.7,La Chablisienne Pas Si Petit Petit Chablis 0,—,france,petit-chablis,5809,0
120,0,"2,630.25","2008 Château Calon Segur, 3ème Cru Classé, Saint-Estèphe",https://www.i-d-s.com/dubai/2008-ch-teau-calon-segur-3-me-cru-class-saint-est-phe-fw1066.html,france,https://www.vivino.com/FR/en/wines/1513288,4.3,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 0,—,france,saint-estephe,30370,3
121,1,"2,460.50","2016  Château Léoville Barton, Saint -Julien",https://www.i-d-s.com/dubai/2016-chateau-l-oville-barton-saint-julien-fw1124.html,france,https://www.vivino.com/FR/en/wines/3502393,4.3,Château Léoville Barton Saint-Julien (Grand Cru Classé) 0,—,france,saint-julien,42527,3
122,2,"1,712.85","2016 Château Grand-Puy-Lacoste, 2nd Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2016-ch-teau-grand-puy-lacoste-2nd-cru-class-pauillac-fw1166.html,france,https://www.vivino.com/FR/en/wines/1683575,4.3,Château Grand-Puy-Lacoste Pauillac (Grand Cru Classé) 0,55.00,france,pauillac,28695,0
123,3,29.65,"Chateau Fleur La Mothe, Medoc Cru Bourgeois",https://www.i-d-s.com/dubai/chateau-fleur-la-mothe-medoc-cru-bourgeois-fr1161.html,france,https://www.vivino.com/FR/en/wines/161434001,3.8,Château la Pirouette Cru Bourgeois 0,—,france,medoc,2041,0
124,4,37.15,"Chateau Vieux Coutelin, Saint Estephe",https://www.i-d-s.com/dubai/chateau-vieux-coutelin-saint-estephe-fr1162.html,france,https://www.vivino.com/FR/en/wines/1954460,3.8,Château Vieux Coutelin Saint-Estèphe 0,26.00,france,saint-estephe,1249,0
125,5,21.85,"Clos Magne Figeac, Saint Emilion",https://www.i-d-s.com/dubai/clos-magne-figeac-saint-emilion-fr1163.html,france,https://www.vivino.com/FR/en/wines/1861751,4.0,Clos Magne Figeac Saint-Émilion 0,—,france,saint-emilion,1703,0
126,6,54.50,"Pauillac de Haut-Batailley, Pauillac",https://www.i-d-s.com/dubai/pauillac-de-haut-batailley-pauillac-fr1164.html,france,https://www.vivino.com/FR/en/wines/1781199,4.1,Château Haut-Batailley Pauillac (Grand Cru Classé) 0,56.50,france,pauillac,15024,4
127,7,27.30,Domaine Millet Sancerre Blanc,https://www.i-d-s.com/dubai/domaine-millet-sancerre-blanc-fr1166.html,france,https://www.vivino.com/FR/en/wines/1501008,3.9,Domaine Franck Millet Sancerre Blanc 0,—,france,sancerre,4085,5
128,8,118.15,"Remoissenet Père Et Fils ""Bougros"",  Chablis Grand Cru",https://www.i-d-s.com/dubai/remoissenet-p-re-et-fils-bougros-chablis-grand-cru-fr1207.html,france,https://www.vivino.com/FR/en/wines/143360725,4.2,Remoissenet Père \u0026 Fils Chablis Grand Cru Bougros 0,—,france,chablis-grand-cru,75,0
129,9,135.55,Remoissenet Père &amp; Fils Meursault Premier Cru Les Cras,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-meursault-premier-cru-les-cras-fr1206.html,france,https://www.vivino.com/FR/en/wines/4346643,4.3,Remoissenet Père \u0026 Fils Meursault-Les Cras Premier Cru 0,—,france,meursault-premier-cru,270,0
130,10,70.75,Moët &amp; Chandon Brut Impérial Rosé,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-ros-cp1012.html,france,https://www.vivino.com/FR/en/wines/164943024,4.1,Moët \u0026 Chandon Impérial Rosé Brut Champagne 0,—,france,champagne,31068,4
131,11,74.95,Veuve Cliquot Rich,https://www.i-d-s.com/dubai/veuve-cliquot-rich-cp2023.html,france,https://www.vivino.com/FR/en/wines/3041889,4.2,Veuve Clicquot Vintage Rich Champagne 0,—,france,champagne,3519,0
132,0,62.20,Taittinger Brut Réserve,https://www.i-d-s.com/dubai/taittinger-brut-r-serve-cp1010.html,france,https://www.vivino.com/FR/en/wines/164942648,4.2,Taittinger Brut (Réserve) Champagne 0,44.95,france,champagne,53828,5
133,1,79.99,Veuve Cliquot Rich Rosé,https://www.i-d-s.com/dubai/veuve-cliquot-rich-ros-cp2027.html,france,https://www.vivino.com/FR/en/wines/146921171,4.3,Veuve Clicquot Rich Rosé Champagne 0,61.90,france,champagne,667,0
134,2,99.95,Taittinger Cuvée Prestige Rosé,https://www.i-d-s.com/dubai/taittinger-cuv-e-prestige-ros-cp2050.html,france,https://www.vivino.com/FR/en/wines/1547867,4.1,Taittinger Cuvée Prestige Brut Champagne 0,56.00,france,champagne,11160,0
135,3,118.70,Laurent-Perrier Rosé,https://www.i-d-s.com/dubai/laurent-perrier-ros-cp1002.html,france,https://www.vivino.com/FR/en/wines/1469472,4.4,Laurent-Perrier Cuvée Rosé 0,—,france,champagne,40117,6
136,4,268.20,Krug Grande Cuvee Brut,https://www.i-d-s.com/dubai/krug-grande-cuvee-brut-cp1061.html,france,https://www.vivino.com/FR/en/wines/164942599,4.6,Krug Grande Cuvée 0,272.50,france,champagne,34409,8
137,5,19.40,Domaine Wiehlé Engelreben Riesling,https://www.i-d-s.com/dubai/domaine-wiehl-engelreben-riesling-fr1217.html,france,https://www.vivino.com/FR/en/wines/158131512,3.6,Domaine Wiehle Riesling Engelreben 0,—,france,alsace,140,5
138,6,90.90,Veuve Clicquot Rosé,https://www.i-d-s.com/dubai/veuve-clicquot-ros-cp1017.html,france,https://www.vivino.com/FR/en/wines/1487195,4.3,Veuve Clicquot Brut Rosé Champagne 0,—,france,champagne,26020,5
139,7,92.50,Perrier-Jouët Blason Rosé,https://www.i-d-s.com/dubai/perrier-jou-t-blason-ros-cp4006.html,france,https://www.vivino.com/FR/en/wines/164943261,4.2,Perrier-Jouët Blason Rosé Brut Champagne 0,—,france,champagne,9632,4
140,8,140.20,Moët &amp; Chandon Brut Impérial Magnum,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-magnum-cp1013.html,france,https://www.vivino.com/FR/en/wines/164942645,4.1,Moët \u0026 Chandon Impérial Brut Champagne 0,—,france,champagne,131880,12
141,9,51.55,Champagne Gremillet Blanc de Noirs Brut,https://www.i-d-s.com/dubai/champagne-gremillet-blanc-de-noirs-brut-cp1007.html,france,https://www.vivino.com/FR/en/wines/5553057,3.9,Gremillet Blanc de Noirs Brut Champagne 0,—,france,champagne,698,0
142,10,63.80,Laurent-Perrier Brut,https://www.i-d-s.com/dubai/laurent-perrier-brut-cp1001.html,france,https://www.vivino.com/FR/en/wines/164943434,4.1,Laurent-Perrier La Cuvée Brut Champagne 0,48.15,france,champagne,56934,4
143,11,29.99,"Chateau Mancèdre Le Trettin, Pessac Leognan",https://www.i-d-s.com/dubai/chateau-manc-dre-le-trettin-pessac-leognan-fr1238.html,france,https://www.vivino.com/FR/en/wines/174476761,0.0,Château Mancèdre Le Trettin Pessac-Léognan Blanc 0,—,france,pessac-leognan,-,0
144,0,20.80,"Domaine Heimbourger Les Terres Blanches, Chardonnay",https://www.i-d-s.com/dubai/domaine-heimbourger-les-terres-blanches-chardonnay-fr1149.html,france,https://www.vivino.com/FR/en/wines/160555293,4.1,Domaine Heimbourger Les Terres Blanches Bourgogne Chardonnay 0,—,france,bourgogne,80,3
145,1,133.15,"Domaine Borgeot `Vieilles Vignes`, Chassagne-Montrachet ",https://www.i-d-s.com/dubai/chassagne-montrachet-vieilles-vignes-domaine-borgeot-burgundy-fr1185.html,france,https://www.vivino.com/FR/en/wines/2880531,4.1,Domaine Borgeot Vieilles Vignes Chassagne-Montrachet Blanc 0,57.00,france,chassagne-montrachet,595,0
146,2,49.99,"Domaine Faury, Condrieu",https://www.i-d-s.com/dubai/domaine-faury-condrieu-fr1156.html,france,https://www.vivino.com/FR/en/wines/1470718,4.1,Domaine Faury Condrieu 0,—,france,condrieu,1043,0
147,3,75.60,Remoissenet Père &amp; Fils Gevrey Chambertin ,https://www.i-d-s.com/dubai/gevrey-chambertin-remoissenet-p-re-et-fils-fr1202.html,france,https://www.vivino.com/FR/en/wines/2092295,4.3,Remoissenet Père \u0026 Fils Gevrey-Chambertin 0,—,france,gevrey-chambertin,1233,8
148,4,117.85,Remoissenet Père &amp; Fils Gevrey Chambertin Premier Cru Le Trio,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-gevrey-chambertin-premier-cru-le-trio-fr1209.html,france,https://www.vivino.com/FR/en/wines/151936166,4.3,Remoissenet Père \u0026 Fils Le Trio Gevrey-Chambertin Premier Cru 0,-,-,-,-,0
149,5,96.25,"Bollinger Special Cuvée Brut, in individual Gift Box",https://www.i-d-s.com/dubai/bollinger-special-cuv-e-brut-in-individual-gift-box-cp1000.html,france,https://www.vivino.com/FR/en/wines/164942597,4.3,Bollinger Special Cuvée Brut Aÿ Champagne 0,—,france,champagne,68330,0
150,6,353.60,Remoissenet Père &amp; Fils Clos Vuogeot Grand Cru,https://www.i-d-s.com/dubai/remoissenet-clos-vougeot-grand-cru-fr1210.html,france,https://www.vivino.com/FR/en/wines/2755784,4.5,Remoissenet Père \u0026 Fils Clos Vougeot Grand Cru 0,328.00,france,clos-de-vougeot,310,7
151,7,98.05,"La Chablisienne Chablis Grand Cru, Chateau Grenouille",https://www.i-d-s.com/dubai/la-chablisienne-chablis-grand-cru-chateau-grenouille-fr1223.html,france,https://www.vivino.com/FR/en/wines/1488369,4.3,La Chablisienne Château Grenouilles Chablis Grand Cru 0,—,france,chablis-grand-cru-grenouilles,5311,3
152,8,7.50,Bellefontaine Sauvignon Blanc,https://www.i-d-s.com/dubai/bellefontaine-sauvignon-blanc-fr1003.html,france,https://www.vivino.com/FR/en/wines/4944567,3.3,Bellefontaine Sauvignon Blanc 0,—,france,vin-de-pays-doc,258,6
153,9,14.45,Domaine Wiehlé Seidenfaden Gewurztraminer,https://www.i-d-s.com/dubai/domaine-wiehl-seidenfaden-gewurztraminer-fr1218.html,france,https://www.vivino.com/FR/en/wines/159096857,3.8,Domaine Wiehle Gewürztraminer Seidenfaden 0,—,france,alsace,100,0
154,10,7.75,Bellefontaine Chardonnay,https://www.i-d-s.com/dubai/bellefontaine-chardonnay-fr1004.html,france,https://www.vivino.com/FR/en/wines/4869231,3.4,Bellefontaine Chardonnay 0,—,france,vin-de-pays-doc,132,0
155,11,12.15,Baron Philippe de Rothschild Sauvignon Blanc,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-sauvignon-blanc-fr1005.html,france,https://www.vivino.com/FR/en/wines/2435570,3.3,Baron Philippe de Rothschild Mapu Sauvignon Blanc - Chardonnay 0,—,chile,maipo-valley,3296,0
156,0,7.99,Baron Philippe de Rothschild Chardonnay,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-chardonnay-fr1006.html,france,https://www.vivino.com/FR/en/wines/2435570,3.3,Baron Philippe de Rothschild Mapu Sauvignon Blanc - Chardonnay 0,—,chile,maipo-valley,3296,0
157,1,11.05,L’Ormarine Duc de Morny Picpoul de Pinet,https://www.i-d-s.com/dubai/l-ormarine-duc-de-morny-picpoul-de-pinet-fr1008.html,france,https://www.vivino.com/FR/en/wines/4686132,3.9,Cave de l'Ormarine Duc de Morny Picpoul de Pinet 0,6.60,france,picpoul-de-pinet,2412,4
158,2,299.55,"Dom Pérignon Vintage, in individual Gift Box",https://www.i-d-s.com/dubai/dom-p-rignon-vintage-in-individual-gift-box-cp1014.html,france,https://www.vivino.com/FR/en/wines/1540082,4.6,Dom Pérignon Brut Champagne 0,244.50,france,champagne,166820,0
159,3,7.35,Bellefontaine Grenache Rosé,https://www.i-d-s.com/dubai/bellefontaine-grenache-ros-fr1010.html,france,https://www.vivino.com/FR/en/wines/133589100,3.5,Bellefontaine Grenache Rosé‎ 0,—,france,vin-de-pays-doc,117,0
160,4,27.00,M de Minuty Côtes de Provence Rosé,https://www.i-d-s.com/dubai/m-de-minuty-ros-fr1014.html,france,https://www.vivino.com/FR/en/wines/2191238,3.9,Minuty M Rosé 0,17.70,france,cotes-de-provence,45446,10
161,5,28.35,"Miraval, Côtes de Provence Rosé",https://www.i-d-s.com/dubai/miraval-ros-fr1015.html,france,https://www.vivino.com/FR/en/wines/8902172,4.0,Miraval Côtes de Provence Rosé 0,—,france,cotes-de-provence,55138,0
162,6,30.85,Whispering Angel Côtes de Provence Rosé,https://www.i-d-s.com/dubai/whispering-angel-ros-fr1016.html,france,https://www.vivino.com/FR/en/wines/1473981,4.1,Château d'Esclans Whispering Angel Rosé 0,—,france,cotes-de-provence,91639,4
