price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
14.70,"Domaine Trénel, Beaujolais Blanc",https://www.i-d-s.com/dubai/domaine-tr-nel-beaujolais-blanc-fr1260.html,france,https://www.vivino.com/FR/en/wines/10321776,3.5,Domaine la Croix Tréchens Le Jardin des Enfants Beaujolais Blanc 0,—,france,beaujolais,288,61,10 - 20 USD,70
16.35,"Domaine Bila-Haut, 'Occultum Lapidem', Côtes-du-Roussillon Blanc",https://www.i-d-s.com/dubai/domaine-bila-haut-occultum-lapidem-c-tes-du-roussillon-blanc-fr1283.html,france,https://www.vivino.com/FR/en/wines/154838597,3.7,M. Chapoutier Domaine de Bila-Haut Occultum Lapidem Blanc 0,15,france,cotes-du-roussillon-villages-latour-de-france,241,65,10 - 20 USD,70
164.55,Remoissenet Père &amp; Fils Chambolle Musigny Les Charmes,https://www.i-d-s.com/dubai/remoissenet-chambolle-musigny-les-charmes-fr1285.html,france,https://www.vivino.com/FR/en/wines/146683553,4.3,Remoissenet Père \u0026 Fils Les Charmes Chambolle-Musigny 1er Cru 0,150.4,france,chambolle-musigny-premier-cru,75,70,>100 USD,70
40.05,Dubreuil -Fontaine Pernand Vergelesses Rouge,https://www.i-d-s.com/dubai/pernand-vergelesses-rouge-dubreuil-fontaine-fr1246.html,france,https://www.vivino.com/FR/en/wines/160082327,4,Domaine Dubreuil-Fontaine Pernand-Vergelesses Rouge 0,—,france,pernand-vergelesses,187,87,40 - 50 USD,90
41.99,"Chateau Pontac Lynch Cru, Bourgeois",https://www.i-d-s.com/dubai/chateau-pontac-lynch-cru-bourgeois-ex1020.html,france,https://www.vivino.com/FR/en/wines/134644422,0,Pontaclynch Margaux Cru Bourgeois 0,—,france,pauillac,64681,71,40 - 50 USD,80
194.10,Perrier-Jouët Belle Epoque,https://www.i-d-s.com/dubai/perrier-jou-t-belle-epoque-cp1004.html,france,https://www.vivino.com/FR/en/wines/1517638,4.5,Perrier-Jouët Belle Epoque Brut Champagne 0,196.18,france,champagne,24399,75,>100 USD,80
51.75,Mumm Cordon Rouge Brut,https://www.i-d-s.com/dubai/mumm-cordon-rouge-brut-cp1008.html,france,https://www.vivino.com/FR/en/wines/1469170,3.9,G.H. Mumm (Cordon Rouge) Brut Champagne 0,37.7,france,champagne,36610,70,50 - 60 USD,70
67.25,Moët &amp; Chandon Grand Vintage Blanc,https://www.i-d-s.com/dubai/mo-t-chandon-grand-vintage-blanc-cp2004.html,france,https://www.vivino.com/FR/en/wines/1779921,4.2,Moët \u0026 Chandon Grand Vintage Brut Champagne 0,64,france,champagne,18639,70,60 - 70 USD,70
16.70,Les Alexandrins Cotes du Rhone Rouge 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-rouge-terrasses-de-l-eridan-fr1168.html,france,https://www.vivino.com/FR/en/wines/154121895,3.6,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Rouge 0,—,france,cotes-du-rhone,703,61,10 - 20 USD,70
25.60,Remoissenet Père &amp; Fils Bourgogne Blanc,https://www.i-d-s.com/dubai/remoissenet-bourgogne-blanc-fr1200.html,france,https://www.vivino.com/FR/en/wines/1868450,3.9,Remoissenet Père \u0026 Fils Bourgogne Renommée Blanc 0,—,france,bourgogne,2367,78,20 - 30 USD,80
46.20,"Chateau Marzy, Pomerol",https://www.i-d-s.com/dubai/chateau-marzy-pomerol-fr1234.html,france,https://www.vivino.com/FR/en/wines/4184852,4.1,Château Marzy Pomerol 0,29.9,france,pomerol,4186,89,40 - 50 USD,90
20.05,"""La Côte Sauvage"" Cairanne",https://www.i-d-s.com/dubai/la-c-te-sauvage-cairanne-fr1239.html,france,https://www.vivino.com/FR/en/wines/2210035,4.1,Boutinot La Côte Sauvage Cairanne 0,—,france,cotes-du-rhone-villages-cairanne,4314,79,20 - 30 USD,80
28.40,Domaine Henry Pellé Menetou-Salon Morogues,https://www.i-d-s.com/dubai/domaine-henry-pell-menetou-salon-morogues-fr4023.html,france,https://www.vivino.com/FR/en/wines/3714051,3.9,Henry Pellé Menetou-Salon Morogues Blanc 0,19.13,france,menetou-salon,4765,81,20 - 30 USD,90
4385.50,"2009 Château Baron Pichon Longueville, 2ème Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2009-ch-teau-baron-pichon-longueville-2-me-cru-class-pauillac-fw1020.html,france,https://www.vivino.com/FR/en/wines/1491165,4.4,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 0,229.12,france,pauillac,44835,60,>100 USD,60
1811.25,"2011 Château Pontet Canet, 5ème Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2011-ch-teau-pontet-canet-5-me-cru-class-pauillac-fw1033.html,france,https://www.vivino.com/FR/en/wines/1682569,4.4,Château Pontet-Canet Pauillac (Grand Cru Classé) 0,—,france,pauillac,55771,63,>100 USD,70
22.10,Château De Coulaine Chinon Rouge,https://www.i-d-s.com/dubai/ch-teau-de-coulaine-chinon-rouge-fr4037.html,france,https://www.vivino.com/FR/en/wines/2754509,4,Château de la Grille Chinon Rouge 0,23.5,france,chinon,3094,84,20 - 30 USD,90
511.90,"2015 Château Corbin, Saint-Emilion",https://www.i-d-s.com/dubai/2015-ch-teau-corbin-st-emilion-fw1152.html,france,https://www.vivino.com/FR/en/wines/1545587,4,Château Grand Corbin-Despagne Saint-Émilion Grand Cru (Grand Cru Classé) 0,—,france,st-emilion-grand-cru,8747,50,>100 USD,50
3083.15,"2010 Château Rauzan Ségla, 2ème Cru Classé, Margaux",https://www.i-d-s.com/dubai/2010-ch-teau-rauzan-s-gla-2-me-cru-class-margaux-fw1007.html,france,https://www.vivino.com/FR/en/wines/1491992,4.3,Château Rauzan-Ségla Margaux (Grand Cru Classé) 0,—,france,margaux,23381,66,>100 USD,70
28.45,Louis Latour Pinot Noir,https://www.i-d-s.com/dubai/louis-latour-pinot-noir-fr4175.html,france,https://www.vivino.com/FR/en/wines/1470344,3.7,Louis Latour Bourgogne Pinot Noir 0,26.4,france,bourgogne,25642,79,20 - 30 USD,80
56.75,"Jean-Marc Brocard Chablis Grand Cru ""Valmur""",https://www.i-d-s.com/dubai/jean-marc-brocard-chablis-grand-cru-valmur-fr4188.html,france,https://www.vivino.com/FR/en/wines/4722043,4.2,Jean-Marc Brocard Chablis Grand Cru 'Valmur' 0,—,france,chablis-grand-cru-valmur,279,93,50 - 60 USD,100
67.75,"Jean-Marc Brocard Chablis Grand Cru ""Les Preuses""",https://www.i-d-s.com/dubai/jean-marc-brocard-chablis-grand-cru-les-preuses-fr4189.html,france,https://www.vivino.com/FR/en/wines/4722042,4.3,Jean-Marc Brocard Chablis Grand Cru 'Les Preuses' 0,—,france,chablis-grand-cru-preuses,347,94,60 - 70 USD,100
75.40,"Domaine Laroche, Chablis Grand Cru `Les Blanchots`",https://www.i-d-s.com/dubai/domaine-laroche-chablis-grand-cru-les-blanchots-fr4190.html,france,https://www.vivino.com/FR/en/wines/2846776,4.3,Domaine Laroche Chablis Grand Cru Les Blanchots ‘La Réserve de L’Obédience’ 0,—,france,chablis-grand-cru-blanchot,2296,74,70 - 80 USD,80
115.00,Louis Latour Meursault,https://www.i-d-s.com/dubai/louis-latour-meursault-fr4193.html,france,https://www.vivino.com/FR/en/wines/1470304,4.2,Louis Latour Meursault-Blagny Premier Cru Château de Blagny 0,97.37,france,meursault-1er-cru-blagny,3504,53,>100 USD,60
44.00,Louis Latour Côte De Beaune Villages,https://www.i-d-s.com/dubai/louis-latour-c-te-de-beaune-villages-fr4204.html,france,https://www.vivino.com/FR/en/wines/1469234,3.7,Louis Latour Côte de Beaune-Villages 0,—,france,cte-de-beaune-villages,2153,95,40 - 50 USD,100
170.55,"Remoissenet Père &amp; Fils Chambolle-Musigny Premier Cru ""Aux Echanges""",https://www.i-d-s.com/dubai/remoissenet-p-re-fils-chambolle-musigny-premier-cru-aux-echanges-fr4224.html,france,https://www.vivino.com/FR/en/wines/43996478,4.4,Remoissenet Père \u0026 Fils Chambolle-Musigny Premier Cru Les Echanges 0,—,france,chambolle-musigny-premier-cru,182,86,>100 USD,90
16.45,"Collin Bourisset Morgon ""L'Authentique"" Vieilles Vignes, Côte Du Py",https://www.i-d-s.com/dubai/collin-bourisset-morgon-l-authentique-vieilles-vignes-c-te-du-py-fr4234.html,france,https://www.vivino.com/FR/en/wines/21291652,3.6,Jacques Depagneux Vieilles Vignes Morgon 'Côte du Py' 0,—,france,morgon,771,57,10 - 20 USD,60
44.05,Cave De Tain 'Les Arènes Sauvages'&nbsp;Cornas,https://www.i-d-s.com/dubai/cave-de-tain-les-ar-nes-sauvages-cornas-fr4253.html,france,https://www.vivino.com/FR/en/wines/4432867,4.1,Cave de Tain Arènes Sauvages Cornas Rouge 0,41,france,cornas,1090,76,40 - 50 USD,80
18.99,Château De Plaisance Coteaux De Layon 1Er Cru Chaume,https://www.i-d-s.com/dubai/ch-teau-de-plaisance-coteaux-de-layon-1er-cru-chaume-fr4021.html,france,https://www.vivino.com/FR/en/wines/1736843,4.3,Château de Plaisance Les Zerzilles Coteaux du Layon 1er Cru Chaume 0,—,france,coteaux-du-layon-chaume,133,85,10 - 20 USD,90
29.25,"Chateau Feret Lambert Bordeaux Superieur, Magnum (1.5L)",https://www.i-d-s.com/dubai/chateau-feret-lambert-bordeaux-superieur-magnum-1-5l-fr1182.html,france,https://www.vivino.com/FR/en/wines/2337290,3.7,Château Féret-Lambert Costes du Château Féret-Lambert Bordeaux Supérieur 0,—,france,bordeaux-superieur,1227,60,20 - 30 USD,60
78.85,Beau Joie Brut Champagne ,https://www.i-d-s.com/dubai/beau-joie-brut-champagne-cp1028.html,france,https://www.vivino.com/FR/en/wines/1882223,4.2,Beau Joie Brut Champagne (Special Cuvée) 0,—,france,champagne,1536,75,70 - 80 USD,80
34.55,Paul Jaboulet Aine “Les Jalets” Crozes Hermitage “Blanc”,https://www.i-d-s.com/dubai/paul-jaboulet-aine-les-jalets-crozes-hermitage-blanc-fr1159.html,france,https://www.vivino.com/FR/en/wines/3429091,3.7,Paul Jaboulet Aîné Crozes Hermitage Les Jalets Blanc 0,—,france,crozes-hermitage,1810,71,30 - 40 USD,80
17.65,Les Alexandrins Cotes du Rhone Blanc 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-blanc-terrasses-de-l-eridan-fr1167.html,france,https://www.vivino.com/FR/en/wines/155877166,3.7,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Blanc 0,—,france,cotes-du-rhone,231,61,10 - 20 USD,70
22.85,Maison Antoine Geoffroy Macon Rouge ,https://www.i-d-s.com/dubai/macon-rouge-maison-antoine-geoffroy-fr1187.html,france,https://www.vivino.com/FR/en/wines/15983302,3.9,La Maison Romane Château de Berzé Rouge 0,—,france,macon,360,55,20 - 30 USD,60
18.75,"La Chablisienne, “Pas Si Petit” Petit Chablis",https://www.i-d-s.com/dubai/la-chablisienne-pas-si-petit-petit-chablis-fr1120.html,france,https://www.vivino.com/FR/en/wines/1942914,3.7,La Chablisienne Pas Si Petit Petit Chablis 0,—,france,petit-chablis,5809,94,10 - 20 USD,100
2630.25,"2008 Château Calon Segur, 3ème Cru Classé, Saint-Estèphe",https://www.i-d-s.com/dubai/2008-ch-teau-calon-segur-3-me-cru-class-saint-est-phe-fw1066.html,france,https://www.vivino.com/FR/en/wines/1513288,4.3,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 0,—,france,saint-estephe,30370,58,>100 USD,60
2460.50,"2016  Château Léoville Barton, Saint -Julien",https://www.i-d-s.com/dubai/2016-chateau-l-oville-barton-saint-julien-fw1124.html,france,https://www.vivino.com/FR/en/wines/3502393,4.3,Château Léoville Barton Saint-Julien (Grand Cru Classé) 0,—,france,saint-julien,42527,71,>100 USD,80
1712.85,"2016 Château Grand-Puy-Lacoste, 2nd Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2016-ch-teau-grand-puy-lacoste-2nd-cru-class-pauillac-fw1166.html,france,https://www.vivino.com/FR/en/wines/1683575,4.3,Château Grand-Puy-Lacoste Pauillac (Grand Cru Classé) 0,55,france,pauillac,28695,72,>100 USD,80
29.65,"Chateau Fleur La Mothe, Medoc Cru Bourgeois",https://www.i-d-s.com/dubai/chateau-fleur-la-mothe-medoc-cru-bourgeois-fr1161.html,france,https://www.vivino.com/FR/en/wines/161434001,3.8,Château la Pirouette Cru Bourgeois 0,—,france,medoc,2041,68,20 - 30 USD,70
37.15,"Chateau Vieux Coutelin, Saint Estephe",https://www.i-d-s.com/dubai/chateau-vieux-coutelin-saint-estephe-fr1162.html,france,https://www.vivino.com/FR/en/wines/1954460,3.8,Château Vieux Coutelin Saint-Estèphe 0,26,france,saint-estephe,1249,88,30 - 40 USD,90
21.85,"Clos Magne Figeac, Saint Emilion",https://www.i-d-s.com/dubai/clos-magne-figeac-saint-emilion-fr1163.html,france,https://www.vivino.com/FR/en/wines/1861751,4,Clos Magne Figeac Saint-Émilion 0,—,france,saint-emilion,1703,89,20 - 30 USD,90
54.50,"Pauillac de Haut-Batailley, Pauillac",https://www.i-d-s.com/dubai/pauillac-de-haut-batailley-pauillac-fr1164.html,france,https://www.vivino.com/FR/en/wines/1781199,4.1,Château Haut-Batailley Pauillac (Grand Cru Classé) 0,56.5,france,pauillac,15024,59,50 - 60 USD,60
27.30,Domaine Millet Sancerre Blanc,https://www.i-d-s.com/dubai/domaine-millet-sancerre-blanc-fr1166.html,france,https://www.vivino.com/FR/en/wines/1501008,3.9,Domaine Franck Millet Sancerre Blanc 0,—,france,sancerre,4085,87,20 - 30 USD,90
118.15,"Remoissenet Père Et Fils ""Bougros"",  Chablis Grand Cru",https://www.i-d-s.com/dubai/remoissenet-p-re-et-fils-bougros-chablis-grand-cru-fr1207.html,france,https://www.vivino.com/FR/en/wines/143360725,4.2,Remoissenet Père \u0026 Fils Chablis Grand Cru Bougros 0,—,france,chablis-grand-cru,75,73,>100 USD,80
135.55,Remoissenet Père &amp; Fils Meursault Premier Cru Les Cras,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-meursault-premier-cru-les-cras-fr1206.html,france,https://www.vivino.com/FR/en/wines/4346643,4.3,Remoissenet Père \u0026 Fils Meursault-Les Cras Premier Cru 0,—,france,meursault-premier-cru,270,76,>100 USD,80
70.75,Moët &amp; Chandon Brut Impérial Rosé,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-ros-cp1012.html,france,https://www.vivino.com/FR/en/wines/164943024,4.1,Moët \u0026 Chandon Impérial Rosé Brut Champagne 0,—,france,champagne,31068,62,70 - 80 USD,70
74.95,Veuve Cliquot Rich,https://www.i-d-s.com/dubai/veuve-cliquot-rich-cp2023.html,france,https://www.vivino.com/FR/en/wines/3041889,4.2,Veuve Clicquot Vintage Rich Champagne 0,—,france,champagne,3519,63,70 - 80 USD,70
62.20,Taittinger Brut Réserve,https://www.i-d-s.com/dubai/taittinger-brut-r-serve-cp1010.html,france,https://www.vivino.com/FR/en/wines/164942648,4.2,Taittinger Brut (Réserve) Champagne 0,44.95,france,champagne,53828,77,60 - 70 USD,80
79.99,Veuve Cliquot Rich Rosé,https://www.i-d-s.com/dubai/veuve-cliquot-rich-ros-cp2027.html,france,https://www.vivino.com/FR/en/wines/146921171,4.3,Veuve Clicquot Rich Rosé Champagne 0,61.9,france,champagne,667,78,70 - 80 USD,80
99.95,Taittinger Cuvée Prestige Rosé,https://www.i-d-s.com/dubai/taittinger-cuv-e-prestige-ros-cp2050.html,france,https://www.vivino.com/FR/en/wines/1547867,4.1,Taittinger Cuvée Prestige Brut Champagne 0,56,france,champagne,11160,75,90 - 100 USD,80
118.70,Laurent-Perrier Rosé,https://www.i-d-s.com/dubai/laurent-perrier-ros-cp1002.html,france,https://www.vivino.com/FR/en/wines/1469472,4.4,Laurent-Perrier Cuvée Rosé 0,—,france,champagne,40117,83,>100 USD,90
268.20,Krug Grande Cuvee Brut,https://www.i-d-s.com/dubai/krug-grande-cuvee-brut-cp1061.html,france,https://www.vivino.com/FR/en/wines/164942599,4.6,Krug Grande Cuvée 0,272.5,france,champagne,34409,83,>100 USD,90
19.40,Domaine Wiehlé Engelreben Riesling,https://www.i-d-s.com/dubai/domaine-wiehl-engelreben-riesling-fr1217.html,france,https://www.vivino.com/FR/en/wines/158131512,3.6,Domaine Wiehle Riesling Engelreben 0,—,france,alsace,140,71,10 - 20 USD,80
90.90,Veuve Clicquot Rosé,https://www.i-d-s.com/dubai/veuve-clicquot-ros-cp1017.html,france,https://www.vivino.com/FR/en/wines/1487195,4.3,Veuve Clicquot Brut Rosé Champagne 0,—,france,champagne,26020,69,90 - 100 USD,70
92.50,Perrier-Jouët Blason Rosé,https://www.i-d-s.com/dubai/perrier-jou-t-blason-ros-cp4006.html,france,https://www.vivino.com/FR/en/wines/164943261,4.2,Perrier-Jouët Blason Rosé Brut Champagne 0,—,france,champagne,9632,75,90 - 100 USD,80
140.20,Moët &amp; Chandon Brut Impérial Magnum,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-magnum-cp1013.html,france,https://www.vivino.com/FR/en/wines/164942645,4.1,Moët \u0026 Chandon Impérial Brut Champagne 0,—,france,champagne,131880,64,>100 USD,70
51.55,Champagne Gremillet Blanc de Noirs Brut,https://www.i-d-s.com/dubai/champagne-gremillet-blanc-de-noirs-brut-cp1007.html,france,https://www.vivino.com/FR/en/wines/5553057,3.9,Gremillet Blanc de Noirs Brut Champagne 0,—,france,champagne,698,72,50 - 60 USD,80
63.80,Laurent-Perrier Brut,https://www.i-d-s.com/dubai/laurent-perrier-brut-cp1001.html,france,https://www.vivino.com/FR/en/wines/164943434,4.1,Laurent-Perrier La Cuvée Brut Champagne 0,48.15,france,champagne,56934,66,60 - 70 USD,70
29.99,"Chateau Mancèdre Le Trettin, Pessac Leognan",https://www.i-d-s.com/dubai/chateau-manc-dre-le-trettin-pessac-leognan-fr1238.html,france,https://www.vivino.com/FR/en/wines/174476761,0,Château Mancèdre Le Trettin Pessac-Léognan Blanc 0,—,france,pessac-leognan,-,84,20 - 30 USD,90
20.80,"Domaine Heimbourger Les Terres Blanches, Chardonnay",https://www.i-d-s.com/dubai/domaine-heimbourger-les-terres-blanches-chardonnay-fr1149.html,france,https://www.vivino.com/FR/en/wines/160555293,4.1,Domaine Heimbourger Les Terres Blanches Bourgogne Chardonnay 0,—,france,bourgogne,80,88,20 - 30 USD,90
133.15,"Domaine Borgeot `Vieilles Vignes`, Chassagne-Montrachet ",https://www.i-d-s.com/dubai/chassagne-montrachet-vieilles-vignes-domaine-borgeot-burgundy-fr1185.html,france,https://www.vivino.com/FR/en/wines/2880531,4.1,Domaine Borgeot Vieilles Vignes Chassagne-Montrachet Blanc 0,57,france,chassagne-montrachet,595,91,>100 USD,100
49.99,"Domaine Faury, Condrieu",https://www.i-d-s.com/dubai/domaine-faury-condrieu-fr1156.html,france,https://www.vivino.com/FR/en/wines/1470718,4.1,Domaine Faury Condrieu 0,—,france,condrieu,1043,94,40 - 50 USD,100
75.60,Remoissenet Père &amp; Fils Gevrey Chambertin ,https://www.i-d-s.com/dubai/gevrey-chambertin-remoissenet-p-re-et-fils-fr1202.html,france,https://www.vivino.com/FR/en/wines/2092295,4.3,Remoissenet Père \u0026 Fils Gevrey-Chambertin 0,—,france,gevrey-chambertin,1233,85,70 - 80 USD,90
117.85,Remoissenet Père &amp; Fils Gevrey Chambertin Premier Cru Le Trio,https://www.i-d-s.com/dubai/remoissenet-p-re-fils-gevrey-chambertin-premier-cru-le-trio-fr1209.html,france,https://www.vivino.com/FR/en/wines/151936166,4.3,Remoissenet Père \u0026 Fils Le Trio Gevrey-Chambertin Premier Cru 0,-,-,-,-,78,>100 USD,80
96.25,"Bollinger Special Cuvée Brut, in individual Gift Box",https://www.i-d-s.com/dubai/bollinger-special-cuv-e-brut-in-individual-gift-box-cp1000.html,france,https://www.vivino.com/FR/en/wines/164942597,4.3,Bollinger Special Cuvée Brut Aÿ Champagne 0,—,france,champagne,68330,69,90 - 100 USD,70
353.60,Remoissenet Père &amp; Fils Clos Vuogeot Grand Cru,https://www.i-d-s.com/dubai/remoissenet-clos-vougeot-grand-cru-fr1210.html,france,https://www.vivino.com/FR/en/wines/2755784,4.5,Remoissenet Père \u0026 Fils Clos Vougeot Grand Cru 0,328,france,clos-de-vougeot,310,85,>100 USD,90
98.05,"La Chablisienne Chablis Grand Cru, Chateau Grenouille",https://www.i-d-s.com/dubai/la-chablisienne-chablis-grand-cru-chateau-grenouille-fr1223.html,france,https://www.vivino.com/FR/en/wines/1488369,4.3,La Chablisienne Château Grenouilles Chablis Grand Cru 0,—,france,chablis-grand-cru-grenouilles,5311,63,90 - 100 USD,70
7.50,Bellefontaine Sauvignon Blanc,https://www.i-d-s.com/dubai/bellefontaine-sauvignon-blanc-fr1003.html,france,https://www.vivino.com/FR/en/wines/4944567,3.3,Bellefontaine Sauvignon Blanc 0,—,france,vin-de-pays-doc,258,97,0 - 10 USD,100
14.45,Domaine Wiehlé Seidenfaden Gewurztraminer,https://www.i-d-s.com/dubai/domaine-wiehl-seidenfaden-gewurztraminer-fr1218.html,france,https://www.vivino.com/FR/en/wines/159096857,3.8,Domaine Wiehle Gewürztraminer Seidenfaden 0,—,france,alsace,100,67,10 - 20 USD,70
7.75,Bellefontaine Chardonnay,https://www.i-d-s.com/dubai/bellefontaine-chardonnay-fr1004.html,france,https://www.vivino.com/FR/en/wines/4869231,3.4,Bellefontaine Chardonnay 0,—,france,vin-de-pays-doc,132,96,0 - 10 USD,100
12.15,Baron Philippe de Rothschild Sauvignon Blanc,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-sauvignon-blanc-fr1005.html,france,https://www.vivino.com/FR/en/wines/2435570,3.3,Baron Philippe de Rothschild Mapu Sauvignon Blanc - Chardonnay 0,—,chile,maipo-valley,3296,81,10 - 20 USD,90
7.99,Baron Philippe de Rothschild Chardonnay,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-chardonnay-fr1006.html,france,https://www.vivino.com/FR/en/wines/2435570,3.3,Baron Philippe de Rothschild Mapu Sauvignon Blanc - Chardonnay 0,—,chile,maipo-valley,3296,76,0 - 10 USD,80
